Date,State,Active,Cured,Deaths,Total
14-05-2020,Bihar,545,388,7,940
14-05-2020,Chandigarh,156,28,3,187
14-05-2020,Chhattisgarh,4,55,0,59
14-05-2020,Dadar Nagar Haveli,1,0,0,1
14-05-2020,Delhi,5034,2858,106,7998
14-05-2020,Goa,0,7,0,7
14-05-2020,Gujarat,5139,3562,566,9267
14-05-2020,Haryana,364,418,11,793
14-05-2020,Himachal Pradesh,25,39,2,66
14-05-2020,Jammu and Kashmir,494,466,11,971
14-05-2020,Jharkhand,91,79,3,173
14-05-2020,Karnataka,475,451,33,959
14-05-2020,Kerala,40,490,4,534
14-05-2020,Ladakh,21,22,0,43
14-05-2020,Madhya Pradesh,1937,2004,232,4173
14-05-2020,Maharashtra,19400,5547,975,25922
14-05-2020,Manipur,0,2,0,2
14-05-2020,Meghalaya,2,10,1,13
14-05-2020,Mizoram,0,1,0,1
14-05-2020,Odisha,392,143,3,538
14-05-2020,Puducherry,3,9,1,13
14-05-2020,Punjab,1692,200,32,1924
14-05-2020,Rajasthan,1748,2459,121,4328
14-05-2020,Tamil Nadu,6987,2176,64,9227
14-05-2020,Telangana,393,940,34,1367
14-05-2020,Tripura,139,16,0,155
14-05-2020,Uttarakhand,25,46,1,72
14-05-2020,Uttar Pradesh,1744,1902,83,3729
14-05-2020,West Bengal,1381,702,207,2290
15-05-2020,Andaman and Nicobar Islands,0,33,0,33
15-05-2020,Andhra Pradesh,965,1192,48,2205
15-05-2020,Arunachal Pradesh,0,1,0,1
15-05-2020,Assam,46,39,2,87
15-05-2020,Bihar,576,411,7,994
15-05-2020,Chandigarh,151,37,3,191
15-05-2020,Chhattisgarh,4,56,0,60
15-05-2020,Dadar Nagar Haveli,1,0,0,1
15-05-2020,Delhi,5310,3045,115,8470
15-05-2020,Goa,7,7,0,14
15-05-2020,Gujarat,5252,3753,586,9591
15-05-2020,Haryana,368,439,11,818
15-05-2020,Himachal Pradesh,33,39,2,74
15-05-2020,Jammu and Kashmir,487,485,11,983
15-05-2020,Jharkhand,107,87,3,197
15-05-2020,Karnataka,492,460,35,987
15-05-2020,Kerala,65,491,4,560
15-05-2020,Ladakh,21,22,0,43
15-05-2020,Madhya Pradesh,2018,2171,237,4426
15-05-2020,Maharashtra,20446,6059,1019,27524
15-05-2020,Manipur,1,2,0,3
15-05-2020,Meghalaya,1,11,1,13
15-05-2020,Mizoram,0,1,0,1
15-05-2020,Odisha,450,158,3,611
15-05-2020,Puducherry,3,9,1,13
15-05-2020,Punjab,1680,223,32,1935
15-05-2020,Rajasthan,1829,2580,125,4534
15-05-2020,Tamil Nadu,7368,2240,66,9674
15-05-2020,Telangana,430,950,34,1414
15-05-2020,Tripura,127,29,0,156
15-05-2020,Uttarakhand,27,50,1,78
15-05-2020,Uttar Pradesh,1742,2072,88,3902
15-05-2020,West Bengal,1394,768,215,2377
16-05-2020,Andaman and Nicobar Islands,0,33,0,33
16-05-2020,Andhra Pradesh,1007,1252,48,2307
16-05-2020,Arunachal Pradesh,0,1,0,1
16-05-2020,Assam,47,41,2,90
16-05-2020,Bihar,573,438,7,1018
16-05-2020,Chandigarh,151,37,3,191
16-05-2020,Chhattisgarh,10,56,0,66
16-05-2020,Dadar Nagar Haveli,1,0,0,1
16-05-2020,Delhi,5254,3518,123,8895
16-05-2020,Goa,8,7,0,15
16-05-2020,Gujarat,5290,4035,606,9931
16-05-2020,Haryana,368,439,11,818
16-05-2020,Himachal Pradesh,34,39,3,76
16-05-2020,Jammu and Kashmir,489,513,11,1013
16-05-2020,Jharkhand,113,87,3,203
16-05-2020,Karnataka,540,480,36,1056
16-05-2020,Kerala,80,492,4,576
16-05-2020,Ladakh,21,22,0,43
16-05-2020,Madhya Pradesh,2073,2283,239,4595
16-05-2020,Maharashtra,21468,6564,1068,29100
16-05-2020,Manipur,1,2,0,3
16-05-2020,Meghalaya,1,11,1,13
16-05-2020,Mizoram,0,1,0,1
16-05-2020,Odisha,503,166,3,672
16-05-2020,Puducherry,3,9,1,13
16-05-2020,Punjab,1598,305,32,1935
16-05-2020,Rajasthan,1925,2677,125,4727
16-05-2020,Tamil Nadu,7438,2599,71,10108
16-05-2020,Telangana,461,959,34,1454
16-05-2020,Tripura,114,42,0,156
16-05-2020,Uttarakhand,30,51,1,82
16-05-2020,Uttar Pradesh,1797,2165,95,4057
16-05-2020,West Bengal,1407,829,225,2461
17-05-2020,Andaman and Nicobar Islands,0,33,0,33
17-05-2020,Andhra Pradesh,953,1353,49,2355
17-05-2020,Arunachal Pradesh,0,1,0,1
17-05-2020,Assam,49,41,2,92
17-05-2020,Bihar,719,453,7,1179
17-05-2020,Chandigarh,137,51,3,191
17-05-2020,Chhattisgarh,11,56,0,67
17-05-2020,Dadar Nagar Haveli,1,0,0,1
17-05-2020,Delhi,5278,3926,129,9333
17-05-2020,Goa,10,7,0,17
17-05-2020,Gujarat,6055,4308,625,10988
17-05-2020,Haryana,360,514,13,887
17-05-2020,Himachal Pradesh,32,43,3,78
17-05-2020,Jammu and Kashmir,567,542,12,1121
17-05-2020,Jharkhand,101,113,3,217
17-05-2020,Karnataka,560,496,36,1092
17-05-2020,Kerala,88,495,4,587
17-05-2020,Ladakh,21,22,0,43
17-05-2020,Madhya Pradesh,2231,2315,243,4789
17-05-2020,Maharashtra,22483,7088,1135,30706
17-05-2020,Manipur,5,2,0,7
17-05-2020,Meghalaya,1,11,1,13
17-05-2020,Mizoram,0,1,0,1
17-05-2020,Odisha,538,196,3,737
17-05-2020,Puducherry,3,9,1,13
17-05-2020,Punjab,657,1257,32,1946
17-05-2020,Rajasthan,1995,2839,126,4960
17-05-2020,Tamil Nadu,6973,3538,74,10585
17-05-2020,Telangana,504,971,34,1509
17-05-2020,Tripura,103,64,0,167
17-05-2020,Uttarakhand,36,51,1,88
17-05-2020,Uttar Pradesh,1713,2441,104,4258
17-05-2020,West Bengal,1472,872,232,2576
18-05-2020,Andaman and Nicobar Islands,0,33,0,33
18-05-2020,Andhra Pradesh,901,1456,50,2407
18-05-2020,Arunachal Pradesh,0,1,0,1
18-05-2020,Assam,58,41,2,101
18-05-2020,Bihar,779,475,8,1262
18-05-2020,Chandigarh,137,51,3,191
18-05-2020,Chhattisgarh,27,59,0,86
18-05-2020,Dadar Nagar Haveli,1,0,0,1
18-05-2020,Delhi,5409,4485,160,10054
18-05-2020,Goa,22,7,0,29
18-05-2020,Gujarat,6221,4499,659,11379
18-05-2020,Haryana,334,562,14,910
18-05-2020,Himachal Pradesh,33,44,3,80
18-05-2020,Jammu and Kashmir,595,575,13,1183
18-05-2020,Jharkhand,107,113,3,223
18-05-2020,Karnataka,601,509,37,1147
18-05-2020,Kerala,100,497,4,601
18-05-2020,Ladakh,19,24,0,43
18-05-2020,Madhya Pradesh,2326,2403,248,4977
18-05-2020,Maharashtra,24167,7688,1198,33053
18-05-2020,Manipur,5,2,0,7
18-05-2020,Meghalaya,1,11,1,13
18-05-2020,Mizoram,0,1,0,1
18-05-2020,Odisha,604,220,4,828
18-05-2020,Puducherry,3,9,1,13
18-05-2020,Punjab,563,1366,35,1964
18-05-2020,Rajasthan,2079,2992,131,5202
18-05-2020,Tamil Nadu,6974,4172,78,11224
18-05-2020,Telangana,525,992,34,1551
18-05-2020,Tripura,82,85,0,167
18-05-2020,Uttarakhand,39,52,1,92
18-05-2020,Uttar Pradesh,1714,2441,104,4259
18-05-2020,West Bengal,1480,959,238,2677
19-05-2020,Andaman and Nicobar Islands,0,33,0,33
19-05-2020,Andhra Pradesh,872,1552,50,2474
19-05-2020,Arunachal Pradesh,0,1,0,1
19-05-2020,Assam,64,41,2,107
19-05-2020,Bihar,888,494,9,1391
19-05-2020,Chandigarh,139,54,3,196
19-05-2020,Chhattisgarh,34,59,0,93
19-05-2020,Dadar Nagar Haveli,1,0,0,1
19-05-2020,Delhi,5401,4485,168,10054
19-05-2020,Goa,31,7,0,38
19-05-2020,Gujarat,6247,4804,694,11745
19-05-2020,Haryana,316,598,14,928
19-05-2020,Himachal Pradesh,43,44,3,90
19-05-2020,Jammu and Kashmir,665,609,15,1289
19-05-2020,Jharkhand,107,113,3,223
19-05-2020,Karnataka,679,530,37,1246
19-05-2020,Kerala,129,497,4,630
19-05-2020,Ladakh,2,41,0,43
19-05-2020,Madhya Pradesh,2549,2435,252,5236
19-05-2020,Maharashtra,25372,8437,1249,35058
19-05-2020,Manipur,5,2,0,7
19-05-2020,Meghalaya,1,11,1,13
19-05-2020,Mizoram,0,1,0,1
19-05-2020,Odisha,652,220,4,876
19-05-2020,Puducherry,8,9,1,18
19-05-2020,Punjab,396,1547,37,1980
19-05-2020,Rajasthan,2151,3218,138,5507
19-05-2020,Tamil Nadu,7273,4406,81,11760
19-05-2020,Telangana,562,1000,35,1597
19-05-2020,Tripura,82,85,0,167
19-05-2020,Uttarakhand,40,52,1,93
19-05-2020,Uttar Pradesh,1704,2783,118,4605
19-05-2020,West Bengal,1575,1006,244,2825
20-05-2020,Andaman and Nicobar Islands,0,33,0,33
20-05-2020,Andhra Pradesh,859,1621,52,2532
20-05-2020,Arunachal Pradesh,0,1,0,1
20-05-2020,Assam,97,41,4,142
20-05-2020,Bihar,955,534,9,1498
20-05-2020,Chandigarh,140,57,3,200
20-05-2020,Chhattisgarh,42,59,0,101
20-05-2020,Dadar Nagar Haveli,1,0,0,1
20-05-2020,Delhi,5636,4750,168,10554
20-05-2020,Goa,39,7,0,46
20-05-2020,Gujarat,6378,5043,719,12140
20-05-2020,Haryana,323,627,14,964
20-05-2020,Himachal Pradesh,42,47,3,92
20-05-2020,Jammu and Kashmir,647,653,17,1317
20-05-2020,Jharkhand,101,127,3,231
20-05-2020,Karnataka,813,544,40,1397
20-05-2020,Kerala,141,497,4,642
20-05-2020,Ladakh,0,43,0,43
20-05-2020,Madhya Pradesh,2577,2630,258,5465
20-05-2020,Maharashtra,26172,9639,1325,37136
20-05-2020,Manipur,7,2,0,9
20-05-2020,Meghalaya,0,12,1,13
20-05-2020,Mizoram,0,1,0,1
20-05-2020,Odisha,696,277,5,978
20-05-2020,Puducherry,8,9,1,18
20-05-2020,Punjab,322,1642,38,2002
20-05-2020,Rajasthan,2365,3337,143,5845
20-05-2020,Tamil Nadu,7469,4895,84,12448
20-05-2020,Telangana,586,1010,38,1634
20-05-2020,Tripura,57,116,0,173
20-05-2020,Uttarakhand,58,52,1,111
20-05-2020,Uttar Pradesh,1885,2918,123,4926
20-05-2020,West Bengal,1637,1074,250,2961
21-05-2020,Andaman and Nicobar Islands,0,33,0,33
21-05-2020,Andhra Pradesh,909,1640,53,2602
21-05-2020,Arunachal Pradesh,0,1,0,1
21-05-2020,Assam,118,48,4,170
21-05-2020,Bihar,1093,571,10,1674
21-05-2020,Chandigarh,142,57,3,202
21-05-2020,Chhattisgarh,56,59,0,115
21-05-2020,Dadar Nagar Haveli,1,0,0,1
21-05-2020,Delhi,5720,5192,176,11088
21-05-2020,Goa,43,7,0,50
21-05-2020,Gujarat,6569,5219,749,12537
21-05-2020,Haryana,331,648,14,993
21-05-2020,Himachal Pradesh,53,54,3,110
21-05-2020,Jammu and Kashmir,694,678,18,1390
21-05-2020,Jharkhand,101,127,3,231
21-05-2020,Karnataka,865,556,41,1462
21-05-2020,Kerala,160,502,4,666
21-05-2020,Ladakh,1,43,0,44
21-05-2020,Madhya Pradesh,2735,2733,267,5735
21-05-2020,Maharashtra,27589,10318,1390,39297
21-05-2020,Manipur,23,2,0,25
21-05-2020,Meghalaya,1,12,1,14
21-05-2020,Mizoram,0,1,0,1
21-05-2020,Odisha,739,307,6,1052
21-05-2020,Puducherry,9,9,0,18
21-05-2020,Punjab,173,1794,38,2005
21-05-2020,Rajasthan,2464,3404,147,6015
21-05-2020,Tamil Nadu,7222,5882,87,13191
21-05-2020,Telangana,606,1015,40,1661
21-05-2020,Tripura,40,133,0,173
21-05-2020,Uttarakhand,68,53,1,122
21-05-2020,Uttar Pradesh,1982,3066,127,5175
21-05-2020,West Bengal,1714,1136,253,3103
22-05-2020,Andaman and Nicobar Islands,0,33,0,33
22-05-2020,Andhra Pradesh,885,1709,53,2647
22-05-2020,Arunachal Pradesh,0,1,0,1
22-05-2020,Assam,145,54,4,203
22-05-2020,Bihar,1378,593,11,1982
22-05-2020,Chandigarh,75,139,3,217
22-05-2020,Chhattisgarh,69,59,0,128
22-05-2020,Dadar Nagar Haveli,1,0,0,1
22-05-2020,Delhi,5898,5567,194,11659
22-05-2020,Goa,45,7,0,52
22-05-2020,Gujarat,6644,5488,773,12905
22-05-2020,Haryana,335,681,15,1031
22-05-2020,Himachal Pradesh,90,59,3,152
22-05-2020,Jammu and Kashmir,745,684,20,1449
22-05-2020,Jharkhand,158,129,3,290
22-05-2020,Karnataka,993,571,41,1605
22-05-2020,Kerala,176,510,4,690
22-05-2020,Ladakh,1,43,0,44
22-05-2020,Madhya Pradesh,2868,2843,270,5981
22-05-2020,Maharashtra,28462,11726,1454,41642
22-05-2020,Manipur,23,2,0,25
22-05-2020,Meghalaya,1,12,1,14
22-05-2020,Mizoram,0,1,0,1
22-05-2020,Odisha,703,393,7,1103
22-05-2020,Puducherry,10,10,0,20
22-05-2020,Punjab,170,1819,39,2028
22-05-2020,Rajasthan,2591,3485,151,6227
22-05-2020,Tamil Nadu,7591,6282,94,13967
22-05-2020,Telangana,619,1035,45,1699
22-05-2020,Tripura,25,148,0,173
22-05-2020,Uttarakhand,91,54,1,146
22-05-2020,Uttar Pradesh,2173,3204,138,5515
22-05-2020,West Bengal,1745,1193,259,3197
23-05-2020,Andaman and Nicobar Islands,0,33,0,33
23-05-2020,Andhra Pradesh,891,1763,55,2709
23-05-2020,Arunachal Pradesh,0,1,0,1
23-05-2020,Assam,201,54,4,259
23-05-2020,Bihar,1537,629,11,2177
23-05-2020,Chandigarh,37,178,3,218
23-05-2020,Chhattisgarh,110,62,0,172
23-05-2020,Dadar Nagar Haveli,1,0,0,1
23-05-2020,Delhi,6214,5897,208,12319
23-05-2020,Goa,38,16,0,54
23-05-2020,Gujarat,6586,5880,802,13268
23-05-2020,Haryana,345,706,16,1067
23-05-2020,Himachal Pradesh,106,59,3,168
23-05-2020,Jammu and Kashmir,749,720,20,1489
23-05-2020,Jharkhand,169,136,3,308
23-05-2020,Karnataka,1105,597,41,1743
23-05-2020,Kerala,216,512,4,732
23-05-2020,Ladakh,1,43,0,44
23-05-2020,Madhya Pradesh,2809,3089,272,6170
23-05-2020,Maharashtra,30482,12583,1517,44582
23-05-2020,Manipur,24,2,0,26
23-05-2020,Meghalaya,1,12,1,14
23-05-2020,Mizoram,0,1,0,1
23-05-2020,Odisha,746,436,7,1189
23-05-2020,Puducherry,16,10,0,26
23-05-2020,Punjab,143,1847,39,2029
23-05-2020,Rajasthan,2661,3680,153,6494
23-05-2020,Tamil Nadu,7527,7128,98,14753
23-05-2020,Telangana,673,1043,45,1761
23-05-2020,Tripura,23,152,0,175
23-05-2020,Uttarakhand,96,56,1,153
23-05-2020,Uttar Pradesh,2345,3238,152,5735
23-05-2020,West Bengal,1846,1221,265,3332
24-05-2020,Andaman and Nicobar Islands,0,33,0,33
24-05-2020,Andhra Pradesh,892,1809,56,2757
24-05-2020,Arunachal Pradesh,0,1,0,1
24-05-2020,Assam,270,55,4,329
24-05-2020,Bihar,1716,653,11,2380
24-05-2020,Chandigarh,43,179,3,225
24-05-2020,Chhattisgarh,150,64,0,214
24-05-2020,Dadar Nagar Haveli,2,0,0,2
24-05-2020,Delhi,6412,6267,231,12910
24-05-2020,Goa,39,16,0,55
24-05-2020,Gujarat,6666,6169,829,13664
24-05-2020,Haryana,365,750,16,1131
24-05-2020,Himachal Pradesh,121,61,3,185
24-05-2020,Jammu and Kashmir,774,774,21,1569
24-05-2020,Jharkhand,205,141,4,350
24-05-2020,Karnataka,1309,608,42,1959
24-05-2020,Kerala,276,515,4,795
24-05-2020,Ladakh,6,43,0,49
24-05-2020,Madhya Pradesh,2823,3267,281,6371
24-05-2020,Maharashtra,32209,13404,1577,47190
24-05-2020,Manipur,25,4,0,29
24-05-2020,Meghalaya,1,12,1,14
24-05-2020,Mizoram,0,1,0,1
24-05-2020,Odisha,765,497,7,1269
24-05-2020,Puducherry,16,10,0,26
24-05-2020,Punjab,136,1870,39,2045
24-05-2020,Rajasthan,2796,3786,160,6742
24-05-2020,Sikkim,1,0,0,1
24-05-2020,Tamil Nadu,7918,7491,103,15512
24-05-2020,Telangana,699,1065,49,1813
24-05-2020,Tripura,36,153,0,189
24-05-2020,Uttarakhand,186,56,2,244
24-05-2020,Uttar Pradesh,2456,3406,155,6017
24-05-2020,West Bengal,1909,1281,269,3459
25-05-2020,Andaman and Nicobar Islands,0,33,0,33
25-05-2020,Andhra Pradesh,911,1856,56,2823
25-05-2020,Arunachal Pradesh,0,1,0,1
25-05-2020,Assam,319,55,4,378
25-05-2020,Bihar,1872,702,13,2587
25-05-2020,Chandigarh,49,186,3,238
25-05-2020,Chhattisgarh,185,67,0,252
25-05-2020,Dadar Nagar Haveli,2,0,0,2
25-05-2020,Delhi,6617,6540,261,13418
25-05-2020,Goa,47,19,0,66
25-05-2020,Gujarat,6786,6412,858,14056
25-05-2020,Haryana,403,765,16,1184
25-05-2020,Himachal Pradesh,137,63,3,203
25-05-2020,Jammu and Kashmir,791,809,21,1621
25-05-2020,Jharkhand,218,148,4,370
25-05-2020,Karnataka,1393,654,42,2089
25-05-2020,Kerala,322,521,4,847
25-05-2020,Ladakh,9,43,0,52
25-05-2020,Madhya Pradesh,2967,3408,290,6665
25-05-2020,Maharashtra,33996,14600,1635,50231
25-05-2020,Manipur,28,4,0,32
25-05-2020,Meghalaya,1,12,1,14
25-05-2020,Mizoram,0,1,0,1
25-05-2020,Odisha,779,550,7,1336
25-05-2020,Puducherry,29,12,0,41
25-05-2020,Punjab,122,1898,40,2060
25-05-2020,Rajasthan,3017,3848,163,7028
25-05-2020,Sikkim,1,0,0,1
25-05-2020,Tamil Nadu,7842,8324,111,16277
25-05-2020,Telangana,711,1090,53,1854
25-05-2020,Tripura,26,165,0,191
25-05-2020,Uttarakhand,256,58,3,317
25-05-2020,Uttar Pradesh,2569,3538,161,6268
25-05-2020,West Bengal,2056,1339,272,3667
26-05-2020,Andaman and Nicobar Islands,0,33,0,33
26-05-2020,Andhra Pradesh,1158,1896,56,3110
26-05-2020,Arunachal Pradesh,1,1,0,2
26-05-2020,Assam,460,62,4,526
26-05-2020,Bihar,1968,749,13,2730
26-05-2020,Chandigarh,49,186,3,238
26-05-2020,Chhattisgarh,219,72,0,291
26-05-2020,Dadar Nagar Haveli,2,0,0,2
26-05-2020,Delhi,7006,6771,276,14053
26-05-2020,Goa,48,19,0,67
26-05-2020,Gujarat,6936,6636,888,14460
26-05-2020,Haryana,403,765,16,1184
26-05-2020,Himachal Pradesh,151,67,5,223
26-05-2020,Jammu and Kashmir,836,809,23,1668
26-05-2020,Jharkhand,225,148,4,377
26-05-2020,Karnataka,1433,705,44,2182
26-05-2020,Kerala,359,532,5,896
26-05-2020,Ladakh,9,43,0,52
26-05-2020,Madhya Pradesh,2988,3571,300,6859
26-05-2020,Maharashtra,35186,15786,1695,52667
26-05-2020,Manipur,35,4,0,39
26-05-2020,Meghalaya,1,12,1,14
26-05-2020,Mizoram,0,1,0,1
26-05-2020,Nagaland,3,0,0,3
26-05-2020,Odisha,782,649,7,1438
26-05-2020,Puducherry,29,12,0,41
26-05-2020,Punjab,122,1898,40,2060
26-05-2020,Rajasthan,3182,3951,167,7300
26-05-2020,Sikkim,1,0,0,1
26-05-2020,Tamil Nadu,8233,8731,118,17082
26-05-2020,Telangana,700,1164,56,1920
26-05-2020,Tripura,29,165,0,194
26-05-2020,Uttarakhand,288,58,3,349
26-05-2020,Uttar Pradesh,2786,3581,165,6532
26-05-2020,West Bengal,2124,1414,278,3816
27-05-2020,Andaman and Nicobar Islands,0,33,0,33
27-05-2020,Andhra Pradesh,1105,2009,57,3171
27-05-2020,Arunachal Pradesh,1,1,0,2
27-05-2020,Assam,550,62,4,616
27-05-2020,Bihar,2070,900,13,2983
27-05-2020,Chandigarh,75,187,4,266
27-05-2020,Chhattisgarh,282,79,0,361
27-05-2020,Dadar Nagar Haveli,2,0,0,2
27-05-2020,Delhi,6954,7223,288,14465
27-05-2020,Goa,39,28,0,67
27-05-2020,Gujarat,6767,7139,915,14821
27-05-2020,Haryana,464,824,17,1305
27-05-2020,Himachal Pradesh,175,67,5,247
27-05-2020,Jammu and Kashmir,902,833,24,1759
27-05-2020,Jharkhand,247,175,4,426
27-05-2020,Karnataka,1491,748,44,2283
27-05-2020,Kerala,415,542,6,963
27-05-2020,Ladakh,10,43,0,53
27-05-2020,Madhya Pradesh,3030,3689,305,7024
27-05-2020,Maharashtra,36012,16954,1792,54758
27-05-2020,Manipur,35,4,0,39
27-05-2020,Meghalaya,2,12,1,15
27-05-2020,Mizoram,0,1,0,1
27-05-2020,Nagaland,4,0,0,4
27-05-2020,Odisha,777,733,7,1517
27-05-2020,Puducherry,34,12,0,46
27-05-2020,Punjab,148,1918,40,2106
27-05-2020,Rajasthan,3195,4171,170,7536
27-05-2020,Sikkim,1,0,0,1
27-05-2020,Tamil Nadu,8259,9342,127,17728
27-05-2020,Telangana,650,1284,57,1991
27-05-2020,Tripura,42,165,0,207
27-05-2020,Uttarakhand,333,64,4,401
27-05-2020,Uttar Pradesh,2680,3698,170,6548
27-05-2020,West Bengal,2240,1486,283,4009
28-05-2020,Andaman and Nicobar Islands,0,33,0,33
28-05-2020,Andhra Pradesh,1056,2057,58,3171
28-05-2020,Arunachal Pradesh,1,1,0,2
28-05-2020,Assam,690,87,4,781
28-05-2020,Bihar,1963,1083,15,3061
28-05-2020,Chandigarh,88,187,4,279
28-05-2020,Chhattisgarh,286,83,0,369
28-05-2020,Dadar Nagar Haveli,2,0,0,2
28-05-2020,Delhi,7690,7264,303,15257
28-05-2020,Goa,31,37,0,68
28-05-2020,Gujarat,6708,7549,938,15195
28-05-2020,Haryana,525,838,18,1381
28-05-2020,Himachal Pradesh,198,70,5,273
28-05-2020,Jammu and Kashmir,1041,854,26,1921
28-05-2020,Jharkhand,259,185,4,448
28-05-2020,Karnataka,1590,781,47,2418
28-05-2020,Kerala,445,552,7,1004
28-05-2020,Ladakh,10,43,0,53
28-05-2020,Madhya Pradesh,3021,3927,313,7261
28-05-2020,Maharashtra,37133,17918,1897,56948
28-05-2020,Manipur,40,4,0,44
28-05-2020,Meghalaya,7,12,1,20
28-05-2020,Mizoram,0,1,0,1
28-05-2020,Nagaland,4,0,0,4
28-05-2020,Odisha,853,733,7,1593
28-05-2020,Puducherry,34,12,0,46
28-05-2020,Punjab,181,1918,40,2139
28-05-2020,Rajasthan,3073,4457,173,7703
28-05-2020,Sikkim,1,0,0,1
28-05-2020,Tamil Nadu,8503,9909,133,18545
28-05-2020,Telangana,751,1284,63,2098
28-05-2020,Tripura,65,165,0,230
28-05-2020,Uttarakhand,386,79,4,469
28-05-2020,Uttar Pradesh,2818,3991,182,6991
28-05-2020,West Bengal,2325,1578,289,4192
29-05-2020,Andaman and Nicobar Islands,0,33,0,33
29-05-2020,Andhra Pradesh,1067,2125,59,3251
29-05-2020,Arunachal Pradesh,2,1,0,3
29-05-2020,Assam,748,104,4,856
29-05-2020,Bihar,2070,1211,15,3296
29-05-2020,Chandigarh,95,189,4,288
29-05-2020,Chhattisgarh,316,83,0,399
29-05-2020,Dadar Nagar Haveli,2,0,0,2
29-05-2020,Delhi,8470,7495,316,16281
29-05-2020,Goa,31,38,0,69
29-05-2020,Gujarat,6599,8003,960,15562
29-05-2020,Haryana,604,881,19,1504
29-05-2020,Himachal Pradesh,201,70,5,276
29-05-2020,Jammu and Kashmir,1150,859,27,2036
29-05-2020,Jharkhand,253,212,4,469
29-05-2020,Karnataka,1652,834,47,2533
29-05-2020,Kerala,526,555,7,1088
29-05-2020,Ladakh,30,43,0,73
29-05-2020,Madhya Pradesh,3082,4050,321,7453
29-05-2020,Maharashtra,38948,18616,1982,59546
29-05-2020,Manipur,50,5,0,55
29-05-2020,Meghalaya,8,12,1,21
29-05-2020,Mizoram,0,1,0,1
29-05-2020,Nagaland,18,0,0,18
29-05-2020,Odisha,766,887,7,1660
29-05-2020,Puducherry,37,14,0,51
29-05-2020,Punjab,172,1946,40,2158
29-05-2020,Rajasthan,3070,4817,180,8067
29-05-2020,Sikkim,1,0,0,1
29-05-2020,Tamil Nadu,8679,10548,145,19372
29-05-2020,Telangana,844,1345,67,2256
29-05-2020,Tripura,75,167,0,242
29-05-2020,Uttarakhand,417,79,4,500
29-05-2020,Uttar Pradesh,2758,4215,197,7170
29-05-2020,West Bengal,2573,1668,295,4536
30-05-2020,Andaman and Nicobar Islands,0,33,0,33
30-05-2020,Andhra Pradesh,1150,2226,60,3436
30-05-2020,Arunachal Pradesh,2,1,0,3
30-05-2020,Assam,895,125,4,1024
30-05-2020,Bihar,2150,1211,15,3376
30-05-2020,Chandigarh,96,189,4,289
30-05-2020,Chhattisgarh,314,100,1,415
30-05-2020,Dadar Nagar Haveli,2,0,0,2
30-05-2020,Delhi,9142,7846,398,17386
30-05-2020,Goa,28,41,0,69
30-05-2020,Gujarat,6343,8611,980,15934
30-05-2020,Haryana,762,940,19,1721
30-05-2020,Himachal Pradesh,203,87,5,295
30-05-2020,Jammu and Kashmir,1261,875,28,2164
30-05-2020,Jharkhand,290,216,5,511
30-05-2020,Karnataka,1839,894,48,2781
30-05-2020,Kerala,577,565,8,1150
30-05-2020,Ladakh,31,43,0,74
30-05-2020,Madhya Pradesh,3042,4269,334,7645
30-05-2020,Maharashtra,33133,26997,2098,62228
30-05-2020,Manipur,51,8,0,59
30-05-2020,Meghalaya,14,12,1,27
30-05-2020,Mizoram,0,1,0,1
30-05-2020,Nagaland,25,0,0,25
30-05-2020,Odisha,829,887,7,1723
30-05-2020,Puducherry,37,14,0,51
30-05-2020,Punjab,206,1949,42,2197
30-05-2020,Rajasthan,2937,5244,184,8365
30-05-2020,Sikkim,1,0,0,1
30-05-2020,Tamil Nadu,8779,11313,154,20246
30-05-2020,Telangana,973,1381,71,2425
30-05-2020,Tripura,80,171,0,251
30-05-2020,Uttarakhand,609,102,5,716
30-05-2020,Uttar Pradesh,2842,4244,198,7284
30-05-2020,West Bengal,2736,1775,302,4813
31-05-2020,Andaman and Nicobar Islands,0,33,0,33
31-05-2020,Andhra Pradesh,1220,2289,60,3569
31-05-2020,Arunachal Pradesh,3,1,0,4
31-05-2020,Assam,1018,163,4,1185
31-05-2020,Bihar,1998,1618,20,3636
31-05-2020,Chandigarh,96,189,4,289
31-05-2020,Chhattisgarh,344,102,1,447
31-05-2020,Dadar Nagar Haveli,2,0,0,2
31-05-2020,Delhi,10058,8075,416,18549
31-05-2020,Goa,29,41,0,70
31-05-2020,Gujarat,6106,9230,1007,16343
31-05-2020,Haryana,932,971,20,1923
31-05-2020,Himachal Pradesh,197,111,5,313
31-05-2020,Jammu and Kashmir,1405,908,28,2341
31-05-2020,Jharkhand,302,256,5,563
31-05-2020,Karnataka,1877,997,48,2922
31-05-2020,Kerala,624,575,9,1208
31-05-2020,Ladakh,31,43,0,74
31-05-2020,Madhya Pradesh,3104,4444,343,7891
31-05-2020,Maharashtra,34890,28081,2197,65168
31-05-2020,Manipur,54,8,0,62
31-05-2020,Meghalaya,14,12,1,27
31-05-2020,Mizoram,0,1,0,1
31-05-2020,Nagaland,36,0,0,36
31-05-2020,Odisha,762,1050,7,1819
31-05-2020,Puducherry,37,14,0,51
31-05-2020,Punjab,222,1967,44,2233
31-05-2020,Rajasthan,2685,5739,193,8617
31-05-2020,Sikkim,1,0,0,1
31-05-2020,Tamil Nadu,9024,12000,160,21184
31-05-2020,Telangana,1010,1412,77,2499
